id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
52288,PAK-2008-1-768-285,2008,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"PTV News, Islamabad, in English 1300gmt 05 Nov 08",,,,,1,Khwazakhela Town,"Khwazakhela, Swat",Khyber Pakhtunkwa Province,Swat District,34.937144,72.469297,POINT (72.469297 34.937144),179785,Pakistan,770,Asia,1,1,11/05/2008 00:00:00,11/05/2008 00:00:00,0,0,0,3,3,3,3,
52289,PAK-2008-1-768-336,2008,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 28 Nov 08",,,,,2,Arkot Town,"Arkot area of Matta, Swat",Khyber Pakhtunkwa Province,Swat District,34.950556,72.367778,POINT (72.367778 34.950556),179785,Pakistan,770,Asia,1,1,11/27/2008 00:00:00,11/27/2008 00:00:00,0,0,0,0,0,1,0,
52290,PAK-2008-1-768-365,2008,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1657gmt 24 Dec 08",,,,military spokesman,2,Shakardara Town,"Shakardara valley, Matta, Swat",Khyber Pakhtunkwa Province,Swat District,34.873998,72.412461,POINT (72.412461 34.873998),179785,Pakistan,770,Asia,1,1,12/24/2008 00:00:00,12/24/2008 00:00:00,0,0,0,11,11,11,11,
52291,PAK-2009-1-768-226,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"sGeo TV website, Karachi, in English 25 Jan 09",,,,,2,Ningolai Kabal Area,Ningwalai area of Kabal Tehsil,Khyber Pakhtunkwa Province,Swat District,34.793719,72.290023,POINT (72.290023 34.793719),179785,Pakistan,770,Asia,1,1,01/25/2009 00:00:00,01/25/2009 00:00:00,0,0,0,8,8,8,8,
52295,PAK-2009-1-768-95,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1346gmt 20 May 09",,,,,1,Takhtaband Town,Takhtaband,Khyber Pakhtunkwa Province,Swat District,34.778687,72.323186,POINT (72.323186 34.778687),179785,Pakistan,770,Asia,1,1,05/20/2009 00:00:00,05/20/2009 00:00:00,1,0,0,0,1,1,1,
52297,PAK-2009-1-768-162,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1021gmt 18 Jun 09",,,,,2,Shamozai Town,Shamozai area,Khyber Pakhtunkwa Province,Swat District,34.688635,72.161261,POINT (72.161261 34.688635),179785,Pakistan,770,Asia,1,1,06/18/2009 00:00:00,06/18/2009 00:00:00,0,0,0,10,10,10,10,
52300,PAK-2009-1-768-261,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1034gmt 27 Jul 09",,,,,1,Langar Town,Langar near Khawzakhela,Khyber Pakhtunkwa Province,Swat District,34.940556,72.480382,POINT (72.480382 34.940556),179785,Pakistan,770,Asia,1,1,07/27/2009 00:00:00,07/27/2009 00:00:00,0,0,0,1,1,1,1,
52301,PAK-2009-1-768-298,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Geo News TV website, Karachi, in English 29 Aug 09",,,,,2,Thakot Town,Dandial near Thakot,Khyber Pakhtunkwa Province,Batagram District,34.789735,72.930255,POINT (72.930255 34.789735),179786,Pakistan,770,Asia,1,1,08/28/2009 00:00:00,08/28/2009 00:00:00,0,0,0,1,1,1,1,
52302,PAK-2009-3-1199-41,2009,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Daily Times website, Lahore, in English 01 Oct 09",,,,,2,Khwazakhela Town,Changalai area of Khawazakhela,Khyber Pakhtunkwa Province,Swat District,34.937144,72.469297,POINT (72.469297 34.937144),179785,Pakistan,770,Asia,1,1,09/30/2009 00:00:00,09/30/2009 00:00:00,0,0,1,0,1,1,1,
52304,PAK-2009-1-768-460,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1156gmt 12 Nov 09, r 13/11",,,,ISPR,2,Langhar Khel Town,area of Langar Khel,Federally Administered Tribal Areas,South Waziristan,32.579444,69.832778,POINT (69.832778 32.579444),176900,Pakistan,770,Asia,1,1,11/12/2009 00:00:00,11/12/2009 00:00:00,15,0,0,14,29,29,29,
52305,PAK-2009-1-768-498,2009,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1246gmt 23 Nov 09",,,,ISPR,2,Makeen Town,around Lakhi Ghund and Bunker ridge on Razmak - Makeen Axis,Federally Administered Tribal Areas,South Waziristan,32.621000,69.839367,POINT (69.839367 32.621000),176900,Pakistan,770,Asia,1,1,11/23/2009 00:00:00,11/23/2009 00:00:00,0,0,0,8,8,8,8,
52307,PAK-2010-1-768-90,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Militants kill two peace committee volunteers in Pakistan tribal area
5 January 2010
BBC Monitoring",,,,,2,Baizai Tehsil,Baizai subdivision in Mohmand Agency,Federally Administered Tribal Areas,Mohmand Agency,34.571175,71.208107,POINT (71.208107 34.571175),179783,Pakistan,770,Asia,1,1,01/05/2010 00:00:00,01/05/2010 00:00:00,2,0,0,0,2,4,2,
52308,PAK-2010-1-768-310,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Pakistan troops kill two militants in Swat
13 January 2010
BBC Monitoring",,,,,1,Mora Banda Kili Town,Morabanday,Khyber Pakhtunkwa Province,Swat District,34.561192,72.114444,POINT (72.114444 34.561192),179785,Pakistan,770,Asia,1,1,01/13/2010 00:00:00,01/13/2010 00:00:00,0,2,0,0,2,2,2,
52309,PAK-2010-3-1199-3,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Blast in Pakistan tribal area kills one - hospital sources
21 January 2010
BBC Monitoring",,,,hospital sources,2,Ghakhai Town,Ghakay area,Federally Administered Tribal Areas,Bajaur Agency,34.816821,71.317777,POINT (71.317777 34.816821),179783,Pakistan,770,Asia,1,1,01/21/2010 00:00:00,01/21/2010 00:00:00,0,0,1,0,1,1,1,
52310,PAK-2010-3-1199-6,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,SATP,,,,district police chief Rauf Khan,3,Upper Dir District,Nanger Khani village,Khyber Pakhtunkwa Province,Upper Dir District,35.308785,72.046918,POINT (72.046918 35.308785),180505,Pakistan,770,Asia,1,1,01/27/2010 00:00:00,01/27/2010 00:00:00,0,0,3,0,3,3,3,
52311,PAK-2010-1-768-568,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistan forces kill seven militants in Bajaur Agency
6 February 2010
BBC Monitoring

(2) SATP Pakistan datasheet",,,,,2,Badan Town,Badan area,Federally Administered Tribal Areas,Bajaur Agency,34.811856,71.449400,POINT (71.449400 34.811856),179783,Pakistan,770,Asia,1,1,02/05/2010 00:00:00,02/05/2010 00:00:00,0,2,0,0,2,2,2,
52312,PAK-2010-1-768-17,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Landmine blast kills two security men in Pakistan tribal area
18 February 2010
BBC Monitoring",,,,,2,Mamad Gat Town,road in the Mamad Gat area of Khwaizay tehsil,Federally Administered Tribal Areas,Mohmand Agency,34.622778,71.266944,POINT (71.266944 34.622778),179783,Pakistan,770,Asia,1,1,02/17/2010 00:00:00,02/17/2010 00:00:00,2,0,0,0,2,2,2,
52313,PAK-2010-1-768-33,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Pastawane Town,Pastawana area of Kohat,Federally Administered Tribal Areas,FR Peshawar,33.701991,71.755440,POINT (71.755440 33.701991),178344,Pakistan,770,Asia,1,1,02/26/2010 00:00:00,02/26/2010 00:00:00,0,17,0,0,17,17,17,
52314,PAK-2010-1-768-54,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) Police say suicide attack at security checkpoint kills at least 7 people in northwest Pakistan
13 March 2010
Associated Press Newswires",,,,,1,Peshawar Town,Peshawar,Khyber Pakhtunkwa Province,Peshawar District,34.016667,71.583333,POINT (71.583333 34.016667),179064,Pakistan,770,Asia,1,1,03/13/2010 00:00:00,03/13/2010 00:00:00,0,0,0,0,0,4,0,
52315,PAK-2010-1-768-76.1,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Adamkhel locality,Adamkhel Kalay area,Federally Administered Tribal Areas,Orakzai Agency,33.768039,70.690454,POINT (70.690454 33.768039),178342,Pakistan,770,Asia,1,1,03/25/2010 00:00:00,03/25/2010 00:00:00,0,5,0,0,5,5,5,
52318,PAK-2010-1-768-176,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) Pakistan forces kill 13 militants in tribal areas
27 April 2010
BBC Monitoring",,,,official sources,2,Kasha Town,Kasha area,Federally Administered Tribal Areas,Orakzai Agency,33.610000,71.047500,POINT (71.047500 33.610000),178343,Pakistan,770,Asia,1,1,04/27/2010 00:00:00,04/27/2010 00:00:00,0,5,0,0,5,5,5,
52319,PAK-2010-1-844-5,2010,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,-1,SATP,,,,,1,Bara Town,Bara,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,05/10/2010 00:00:00,05/10/2010 00:00:00,0,1,0,0,1,1,1,
52321,PAK-2010-1-768-239,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,3,Orakzai Agency,Orakzai Agency,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,05/27/2010 00:00:00,05/27/2010 00:00:00,1,53,0,0,54,54,54,
52323,PAK-2010-1-768-278,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Key Taleban commander killed in clashes with troops in north west Pakistan
22 June 2010
BBC Monitoring",,,,officials,3,Hangu District,Chapry Naryab area,Khyber Pakhtunkwa Province,Hangu District,33.531085,71.059340,POINT (71.059340 33.531085),178343,Pakistan,770,Asia,1,1,06/21/2010 00:00:00,06/21/2010 00:00:00,0,1,0,0,1,1,1,
52324,PAK-2010-1-768-300,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Pakistan: ""key militant commander"" among six killed in Swat
27 June 2010
BBC Monitoring",,,,,2,Zarghun Khel Area,Noor Ali Kalay in Zarghun Khel,Federally Administered Tribal Areas,FR Kohat,33.687511,71.442770,POINT (71.442770 33.687511),178343,Pakistan,770,Asia,1,1,06/28/2010 00:00:00,06/28/2010 00:00:00,0,2,0,0,2,2,2,
52325,PAK-2010-1-768-322.1,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Helicopter gunships kill 22 Taleban in Pakistan's Upper Orakzai Agency
12 July 2010
BBC Monitoring",,,,,3,Orakzai Agency,Qaum Sok,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,07/12/2010 00:00:00,07/12/2010 00:00:00,0,4,0,0,4,3,3,
52326,PAK-2010-1-768-335,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Gunmen kill soldier in Pakistan's Bajaur Agency
21 July 2010
BBC Monitoring",,,,Official sources,1,Khar Town,Khar bazaar,Federally Administered Tribal Areas,Bajaur Agency,34.613448,71.938726,POINT (71.938726 34.613448),179784,Pakistan,770,Asia,1,1,07/20/2010 00:00:00,07/20/2010 00:00:00,1,0,0,0,1,1,1,
52327,PAK-2010-3-1199-36,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Pakistan: Suspected militants allegedly kill two on charges of spying for US
1 August 2010
BBC Monitoring",,,,,3,North Waziristan,North Waziristan,Federally Administered Tribal Areas,North Waziristan,32.950871,69.957639,POINT (69.957639 32.950871),176900,Pakistan,770,Asia,1,1,07/31/2010 00:00:00,07/31/2010 00:00:00,0,0,2,0,2,2,2,
52330,PAK-2010-3-1199-46,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"(1) Bomb blast kills 10 in Pakistan's Kurram region
9 September 2010
Reuters News

(2) SATP",,,,,3,Kurram Agency,near Palaseen village,Federally Administered Tribal Areas,Kurram Agency,33.710172,70.340096,POINT (70.340096 33.710172),178341,Pakistan,770,Asia,1,1,09/09/2010 00:00:00,09/09/2010 00:00:00,0,0,10,0,10,13,10,
52332,PAK-2010-1-768-404,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Blast kills two soldiers in northwest Pakistan
6 October 2010
BBC Monitoring",,,,security officials,1,Boya Town,"Boya checkpoint, between Miranshah and Gherlamy",Federally Administered Tribal Areas,North Waziristan,32.957778,69.922222,POINT (69.922222 32.957778),176900,Pakistan,770,Asia,1,1,10/05/2010 00:00:00,10/05/2010 00:00:00,2,0,0,0,2,2,2,
52333,PAK-2010-1-768-415,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistani officials say suspected US missile attack kills 3 in North Waziristan
Associated Press Writer
15 October 2010

(2) SATP Pakistan datasheet",,,,intelligence officials,2,Sararogha Town,"Sararogha area, 50 km north of Wana",Federally Administered Tribal Areas,South Waziristan,32.515556,70.025833,POINT (70.025833 32.515556),176901,Pakistan,770,Asia,1,1,10/15/2010 00:00:00,10/15/2010 00:00:00,5,0,0,0,5,5,5,
52334,PAK-2010-3-1199-54,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"(1) Bomb attacks on soldiers, mosque kill 9 in northwest Pakistan, officials say
22 October 2010
Associated Press Newswires

(2) SATP",,,,,1,Peshawar Town,Peshawar,Khyber Pakhtunkwa Province,Peshawar District,34.016667,71.583333,POINT (71.583333 34.016667),179064,Pakistan,770,Asia,1,1,10/22/2010 00:00:00,10/22/2010 00:00:00,0,0,0,0,0,3,0,
52336,PAK-2010-1-768-478,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Puran Town,Puran tehsil,Khyber Pakhtunkwa Province,Shangla District,34.789065,72.652770,POINT (72.652770 34.789065),179786,Pakistan,770,Asia,1,1,11/16/2010 00:00:00,11/16/2010 00:00:00,0,3,0,0,3,3,3,
52337,PAK-2010-1-768-494,2010,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Pakistani troops reportedly kill 10 militants in Orakzai tribal area
1 December 2010
BBC Monitoring",,,,local and official sources,1,Karghan Town,Karghan locality in Utmankhel area,Federally Administered Tribal Areas,Orakzai Agency,33.789444,71.027222,POINT (71.027222 33.789444),178343,Pakistan,770,Asia,1,1,11/30/2010 00:00:00,11/30/2010 00:00:00,0,10,0,0,10,10,10,
52342,PAK-2011-1-768-209,2011,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Khar Town,Khar area,Federally Administered Tribal Areas,Bajaur Agency,34.613448,71.938726,POINT (71.938726 34.613448),179784,Pakistan,770,Asia,1,1,06/16/2011 00:00:00,06/16/2011 00:00:00,4,9,2,0,15,15,15,
52345,PAK-2011-1-768-356,2011,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Bara Town,Bara tehsil,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,11/12/2011 00:00:00,11/12/2011 00:00:00,0,0,0,0,0,6,0,
52346,PAK-2011-1-768-382.1,2011,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Mamozai Area,Adokhel and other areas of Mamozai in Orakzai Agency ,Federally Administered Tribal Areas,Orakzai Agency,33.623548,70.956161,POINT (70.956161 33.623548),178342,Pakistan,770,Asia,1,1,12/01/2011 00:00:00,12/01/2011 00:00:00,0,3,0,0,3,3,3,
52347,PAK-2011-1-768-399.2,2011,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,3,Orakzai Agency,Samaa area,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,12/18/2011 00:00:00,12/18/2011 00:00:00,0,9,0,0,9,9,9,
52350,PAK-2012-1-768-91,2012,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"R 13/1 2012 ""FACTBOX-Security developments in Pakistan, Jan 13",,,,Security officials,2,Manzai Town,Manzai,Khyber Pakhtunkwa Province,Tank District,32.252222,70.245278,POINT (70.245278 32.252222),176181,Pakistan,770,Asia,1,1,01/13/2012 00:00:00,01/13/2012 00:00:00,0,1,0,0,1,1,1,
52355,PAK-2012-1-774-2,2012,True,Clear,1,325,325,Pakistan: Balochistan,711,711,Government of Pakistan - BRA,142,142,Government of Pakistan,289,289,BRA,-1,Pakistan Timeline 2012,,,,SATP,1,Dera Murad Jamali Town,Dera Murad Jamali,Balochistan Province,Nasirabad District,28.550000,68.216667,POINT (68.216667 28.550000),171137,Pakistan,770,Asia,1,1,02/13/2012 00:00:00,02/13/2012 00:00:00,0,0,2,0,2,2,2,
52358,PAK-2012-2-X3973-0,2012,True,Clear,2,11383,10773,Lashkar-e-Islam - Tawheed ul-Islam ,11383,11383,Lashkar-e-Islam - Tawheed ul-Islam ,399,399,Lashkar-e-Islam,1178,1178,Tawheed ul-Islam ,-1,Pakistan Timeline 2012,,,,SATP,1,Dwa Toi Town,Dwa Toi,Federally Administered Tribal Areas,Khyber Agency,33.863072,70.774957,POINT (70.774957 33.863072),178342,Pakistan,770,Asia,1,1,03/02/2012 00:00:00,03/02/2012 00:00:00,0,2,0,0,2,2,2,
52359,PAK-2012-1-844-35,2012,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,-1,Pakistan Timeline 2012,,,,SATP,2,Bara Town,Bara,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,03/10/2012 00:00:00,03/10/2012 00:00:00,0,0,0,5,5,5,5,
52361,PAK-2012-1-768-325,2012,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"BBC M SA 19/3 2012 ""Militants ambush army patrol in northwest Pakistan",,,,Security officials,5,Bannu-Miranshah road (North Waziristan),Bannu-Miranshah Road,Federally Administered Tribal Areas,North Waziristan,32.981047,70.214885,POINT (70.214885 32.981047),176901,Pakistan,770,Asia,1,1,03/18/2012 00:00:00,03/18/2012 00:00:00,0,0,1,0,1,1,1,
52364,PAK-2012-2-X3973-6,2012,True,Clear,2,11383,10773,Lashkar-e-Islam - Tawheed ul-Islam ,11383,11383,Lashkar-e-Islam - Tawheed ul-Islam ,399,399,Lashkar-e-Islam,1178,1178,Tawheed ul-Islam ,-1,Pakistan Timeline 2012,,,,SATP,1,Bokar Village,"Bokhar, Landi Kotal tehsil",Federally Administered Tribal Areas,Khyber Agency,33.931620,70.956490,POINT (70.956490 33.931620),178342,Pakistan,770,Asia,1,1,04/05/2012 00:00:00,04/05/2012 00:00:00,0,1,0,0,1,1,1,
52369,PAK-2012-1-768-20,2012,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"BBC M SA 26/4 2012 ""Pakistan security forces kill militant in tribal area operation",,,,Associated Press of Pakistan (APP),2,Halimzai Town,Parang Dara,Federally Administered Tribal Areas,Mohmand Agency,34.343386,71.236698,POINT (71.236698 34.343386),179063,Pakistan,770,Asia,1,1,04/25/2012 00:00:00,04/25/2012 00:00:00,0,0,0,1,1,1,1,
52377,PAK-2012-1-768-100,2012,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,Pakistan Timeline 2012,,,,SATP,2,Mamozai Area,Mamozai,Federally Administered Tribal Areas,Orakzai Agency,33.623548,70.956161,POINT (70.956161 33.623548),178342,Pakistan,770,Asia,1,1,05/29/2012 00:00:00,05/29/2012 00:00:00,0,14,0,0,14,14,14,
